url;rating;number_of_reviews;longitude;latitude;menu_item;price
https://www.firmy.cz/detail/692513-hostinec-u-pristavu-praha-holesovice.html;4.3;3;14.455621;50.104923;"150 gr Vepřové srdce na cibulce, rýže";"180 Kč"
https://www.firmy.cz/detail/692513-hostinec-u-pristavu-praha-holesovice.html;4.3;3;14.455621;50.104923;"150 gr Hovězí na houbách, HK";"180 Kč"
https://www.firmy.cz/detail/692513-hostinec-u-pristavu-praha-holesovice.html;4.3;3;14.455621;50.104923;"150 gr Smažený vepřový řízek, brambor";"180 Kč"
https://www.firmy.cz/detail/692513-hostinec-u-pristavu-praha-holesovice.html;4.3;3;14.455621;50.104923;"120 gr Smažený uzený sýr, brambor, tatarka";"180 Kč"
https://www.firmy.cz/detail/692513-hostinec-u-pristavu-praha-holesovice.html;4.3;3;14.455621;50.104923;"150 gr Smažený kuřecí řízek, brambor";"180 Kč"
https://www.firmy.cz/detail/692513-hostinec-u-pristavu-praha-holesovice.html;4.3;3;14.455621;50.104923;"100 gr Smažený hermelín, brambor, tatarka";"180 Kč"
https://www.firmy.cz/detail/692513-hostinec-u-pristavu-praha-holesovice.html;4.3;3;14.455621;50.104923;"120 gr Smažený Eidam, brambor, tatarka";"180 Kč"
https://www.firmy.cz/detail/692513-hostinec-u-pristavu-praha-holesovice.html;4.3;3;14.455621;50.104923;"120 gr Smažená NIVA, brambor, tatarka";"180 Kč"
https://www.firmy.cz/detail/692513-hostinec-u-pristavu-praha-holesovice.html;4.3;3;14.455621;50.104923;"120 gr Smažené olomoucké tvarůžky, brambor, tatarka";"180 Kč"
https://www.firmy.cz/detail/692513-hostinec-u-pristavu-praha-holesovice.html;4.3;3;14.455621;50.104923;"150 gr Losos na másle, brambor";"180 Kč"
https://www.firmy.cz/detail/692513-hostinec-u-pristavu-praha-holesovice.html;4.3;3;14.455621;50.104923;"150 gr Přírodní vepřový steak, vol. oko, hranolky";"180 Kč"
https://www.firmy.cz/detail/13109195-hospudka-restaurace-u-martiny-fulnek.html;4.6;29;17.900115;49.711018;"Záhorácký závitek, šťouchaný brambor";"135 Kč"
https://www.firmy.cz/detail/13109195-hospudka-restaurace-u-martiny-fulnek.html;4.6;29;17.900115;49.711018;"Srdce na slanině, rýže, kyselý okurek";"135 Kč"
https://www.firmy.cz/detail/13109195-hospudka-restaurace-u-martiny-fulnek.html;4.6;29;17.900115;49.711018;"Smažený vepřový řízek s bramborem";"135 Kč"
https://www.firmy.cz/detail/12769072-hospoda-bivoj-tecovice.html;3.9;9;17.583464;49.215023;"Vepřová kýta, houbová omáčka, houskový knedlík 1, 3, 7, 15";"149 Kč"
https://www.firmy.cz/detail/12769072-hospoda-bivoj-tecovice.html;3.9;9;17.583464;49.215023;"Kuřecí roláda, bramborová kaše, kyselá okurka 1, 3, 7";"149 Kč"
https://www.firmy.cz/detail/12769072-hospoda-bivoj-tecovice.html;3.9;9;17.583464;49.215023;"Krůtí rizoto se zeleninou a sýrem, kyselá okurka 1, 1, 1";"149 Kč"
https://www.firmy.cz/detail/12769072-hospoda-bivoj-tecovice.html;3.9;9;17.583464;49.215023;"Na Vaše přání ze součástí menu 1-3.";"149 Kč"
https://www.firmy.cz/detail/13318087-hospudka-u-ruzicku-prostejov.html;4.7;22;17.111368;49.471791;"Zapečené brambory s brokolicí, nivou a kuřecím masem 1, 3, 7";"140 Kč"
https://www.firmy.cz/detail/13318087-hospudka-u-ruzicku-prostejov.html;4.7;22;17.111368;49.471791;"Palačinky s tvarohem 1, 3, 7";"120 Kč"
https://www.firmy.cz/detail/13318087-hospudka-u-ruzicku-prostejov.html;4.7;22;17.111368;49.471791;"Krůtí plátky s fazolkami slaninou smažené brambory tatarská omáčka 1, 3, 7";"140 Kč"
https://www.firmy.cz/detail/13318087-hospudka-u-ruzicku-prostejov.html;4.7;22;17.111368;49.471791;"Smažený květák hranolky tatarská omáčka 1, 3, 7";"140 Kč"
https://www.firmy.cz/detail/13109647-hospudka-na-zelene-frydek-mistek-mistek.html;1;2;18.339386;49.670647;;
https://www.firmy.cz/detail/13391440-restaurace-kd-kozmice-kozmice.html;5;4;18.155616;49.912855;"Vepřové výpečky, dušený špenát, bramborové knedlíky A 173";"149 Kč"
https://www.firmy.cz/detail/13391440-restaurace-kd-kozmice-kozmice.html;5;4;18.155616;49.912855;"Kuřecí nudličky s nivou a smetanou, hranolky A 71";"149 Kč"
https://www.firmy.cz/detail/13391440-restaurace-kd-kozmice-kozmice.html;5;4;18.155616;49.912855;"Kuřecí řízečky, šťouchané brambory A 13 7";"155 Kč"
https://www.firmy.cz/detail/13391440-restaurace-kd-kozmice-kozmice.html;5;4;18.155616;49.912855;"Hovězí svíčková na smetaně, houskový knedlík A 13 7 9";"169 Kč"
https://www.firmy.cz/detail/13391440-restaurace-kd-kozmice-kozmice.html;5;4;18.155616;49.912855;"Caesar salát s grilovaným kuřecím masem, toust, parmezán A7 41";"155 Kč"
https://www.firmy.cz/detail/12887531-letni-zahradka-senza-prostejov.html;2.8;4;17.112737;49.464508;;
https://www.firmy.cz/detail/13227341-hostinec-u-kolace-jablonne-v-podjestedi-ceska-ves.html;4.7;14;14.760016;50.760299;;
https://www.firmy.cz/detail/13021981-hospoda-u-klokocnika-praha-nusle.html;4.5;38;14.441874;50.058740;"Kulajda s čerstvým domácím rohlíčkem";"59 Kč"
https://www.firmy.cz/detail/13021981-hospoda-u-klokocnika-praha-nusle.html;4.5;38;14.441874;50.058740;"Čočková polévka s uzeným masem s čerstvým domácím rohlíčkem";"59 Kč"
https://www.firmy.cz/detail/13021981-hospoda-u-klokocnika-praha-nusle.html;4.5;38;14.441874;50.058740;"Menu: polévka dle výběru + Holandský řízek s bramborovou kaší a okurkou";"199 Kč"
https://www.firmy.cz/detail/13021981-hospoda-u-klokocnika-praha-nusle.html;4.5;38;14.441874;50.058740;"Filírované kachní prsíčko na pomerančích s bramborovou kaší a šťávou z výpeku";"189 Kč"
https://www.firmy.cz/detail/13021981-hospoda-u-klokocnika-praha-nusle.html;4.5;38;14.441874;50.058740;"Boloňské lasagne sypané parmazánem s bazalkovým pestem";"178 Kč"
https://www.firmy.cz/detail/13021981-hospoda-u-klokocnika-praha-nusle.html;4.5;38;14.441874;50.058740;"Holandský řízek s bramborovou kaší a okurkou";"175 Kč"
https://www.firmy.cz/detail/13021981-hospoda-u-klokocnika-praha-nusle.html;4.5;38;14.441874;50.058740;"Smažený květák podávaný s vařeným bramborem a naší tatarkou";"172 Kč"
https://www.firmy.cz/detail/13642289-zakladna-restaurace-pub-jihlava-jihlava.html;3.3;20;15.587674;49.400244;"330ml Žampionový krém s krutony";"37 Kč"
https://www.firmy.cz/detail/13642289-zakladna-restaurace-pub-jihlava-jihlava.html;3.3;20;15.587674;49.400244;"330ml Cena polévky s hlavním jídlem";"20 Kč"
https://www.firmy.cz/detail/13642289-zakladna-restaurace-pub-jihlava-jihlava.html;3.3;20;15.587674;49.400244;"180g Kuřecí prso supreme se silnou drůbeží omáčkou, restované brambůrky grenaille s cherry rajčátky";"189 Kč"
https://www.firmy.cz/detail/13642289-zakladna-restaurace-pub-jihlava-jihlava.html;3.3;20;15.587674;49.400244;"300g Boloňské lasagne zapečené bešamelem";"150 Kč"
https://www.firmy.cz/detail/13642289-zakladna-restaurace-pub-jihlava-jihlava.html;3.3;20;15.587674;49.400244;"150g Kuřecí medailonky s hrubozrnou hořčicí a pórkem, dušená rýže";"152 Kč"
https://www.firmy.cz/detail/13642289-zakladna-restaurace-pub-jihlava-jihlava.html;3.3;20;15.587674;49.400244;"150g Vepřová líčka na červeném víně s kořenovou zeleninou, jemná bramborová kaše";"155 Kč"
https://www.firmy.cz/detail/13642289-zakladna-restaurace-pub-jihlava-jihlava.html;3.3;20;15.587674;49.400244;"300g Tagliatelle s lososem ve smetanové omáčce";"189 Kč"
https://www.firmy.cz/detail/13642289-zakladna-restaurace-pub-jihlava-jihlava.html;3.3;20;15.587674;49.400244;"1ks Pita s vepřovou panenkou, grilovanou zeleninou a sýrem, smažené hranolky, naše tatarská omáčka";"195 Kč"
https://www.firmy.cz/detail/13642289-zakladna-restaurace-pub-jihlava-jihlava.html;3.3;20;15.587674;49.400244;"200g Detroit pizza sýrová";"179 Kč"
https://www.firmy.cz/detail/13642289-zakladna-restaurace-pub-jihlava-jihlava.html;3.3;20;15.587674;49.400244;"120g Okurkový a rajčatový";"37 Kč"
https://www.firmy.cz/detail/13642289-zakladna-restaurace-pub-jihlava-jihlava.html;3.3;20;15.587674;49.400244;"2ks Meruňkové bramborové knedlíky s tvarohem, cukrem a máslem";"69 Kč"
https://www.firmy.cz/detail/12976056-hostinec-u-herciku-praha-cakovice.html;4.7;19;14.531192;50.152846;"K celému hlavnímu jídlu polévka za";"35 Kč"
https://www.firmy.cz/detail/12976056-hostinec-u-herciku-praha-cakovice.html;4.7;19;14.531192;50.152846;"330 ml Hovězí vývar";"49 Kč"
https://www.firmy.cz/detail/12976056-hostinec-u-herciku-praha-cakovice.html;4.7;19;14.531192;50.152846;"330 ml Čočková se slaninou";"49 Kč"
https://www.firmy.cz/detail/12976056-hostinec-u-herciku-praha-cakovice.html;4.7;19;14.531192;50.152846;"100g Menu 1 -Hovězí pečeně na slanině, rýže";"160 Kč"
https://www.firmy.cz/detail/12976056-hostinec-u-herciku-praha-cakovice.html;4.7;19;14.531192;50.152846;"150g Menu 2 -Vepřové výpečky, zelí, HK";"160 Kč"
https://www.firmy.cz/detail/12976056-hostinec-u-herciku-praha-cakovice.html;4.7;19;14.531192;50.152846;"150g Menu 3 -Smažené žampiony, brambory, tatarka";"160 Kč"
https://www.firmy.cz/detail/12976056-hostinec-u-herciku-praha-cakovice.html;4.7;19;14.531192;50.152846;"200g Králičí stehno na cibuli, špenát, BK";"219 Kč"
https://www.firmy.cz/detail/12976056-hostinec-u-herciku-praha-cakovice.html;4.7;19;14.531192;50.152846;"200g Španělský ptáček, rýže";"219 Kč"
https://www.firmy.cz/detail/12976056-hostinec-u-herciku-praha-cakovice.html;4.7;19;14.531192;50.152846;"150g Hovězí pečeně na slanině, rýže";"189 Kč"
https://www.firmy.cz/detail/12976056-hostinec-u-herciku-praha-cakovice.html;4.7;19;14.531192;50.152846;"200g Smažené žampiony, brambory, tatarka";"185 Kč"
https://www.firmy.cz/detail/12976056-hostinec-u-herciku-praha-cakovice.html;4.7;19;14.531192;50.152846;"200g Uzená krkovice, šťouchané brambory, okurka";"185 Kč"
https://www.firmy.cz/detail/12976056-hostinec-u-herciku-praha-cakovice.html;4.7;19;14.531192;50.152846;"200g Vepřové výpečky, zelí, HK";"179 Kč"
https://www.firmy.cz/detail/12976056-hostinec-u-herciku-praha-cakovice.html;4.7;19;14.531192;50.152846;"3 ks Borůvkové knedlíky se zakysanou smetanou, cukrem a šlehačkou";"155 Kč"
https://www.firmy.cz/detail/13117235-hostinec-u-hriste-mohelnice.html;4.9;42;16.931293;49.780852;"Prdelačka";"40 Kč"
https://www.firmy.cz/detail/13117235-hostinec-u-hriste-mohelnice.html;4.9;42;16.931293;49.780852;"Hovězí stroganov, dušená jasmínová rýže";"149 Kč"
https://www.firmy.cz/detail/13117235-hostinec-u-hriste-mohelnice.html;4.9;42;16.931293;49.780852;"Kuřecí kousky se smetanou, vařené těstoviny";"149 Kč"
https://www.firmy.cz/detail/13117235-hostinec-u-hriste-mohelnice.html;4.9;42;16.931293;49.780852;"Rozlítaný španělský ptáček, houskové knedlíky";"149 Kč"
https://www.firmy.cz/detail/13711279-hospudka-dolni-zahrady-kromeriz.html;4.9;5;17.416024;49.299066;"120g Hamburská vepřová plec, houskový knedlík";"159 Kč"
https://www.firmy.cz/detail/13711279-hospudka-dolni-zahrady-kromeriz.html;4.9;5;17.416024;49.299066;"150g Gratinované rybí filé s rajčaty a mozzarellou, hráškové pyré";"169 Kč"
https://www.firmy.cz/detail/13711279-hospudka-dolni-zahrady-kromeriz.html;4.9;5;17.416024;49.299066;"120g Krůtí steak s omáčkou z modrého sýra, pečené grenaille";"185 Kč"
https://www.firmy.cz/detail/13113791-hospudka-u-nas-zatec.html;4.6;62;13.548679;50.327546;;
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Polévka dne";"90 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Nachos s chedarem a s chalapeňos papričkami, rajčatovou salsou, zakysanou smetanou a česnekovo-pažitkovým dipem";"205 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Hranolky na irský způsob 250g";"205 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Sýrový košík";"225 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Cibulové kroužky - 10 ks";"185 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"B. L. T. SENDVIČ 300g";"240 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Kuřecí zapečený sendvič 300g";"240 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Philly Cheese Bageta 300g";"260 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Kuřecí křídla „Guinness BBQ“ nebo „Buffalo HOT“ - 12 ks";"250 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Kuřecí křídla „Guinness BBQ“ nebo „Buffalo HOT“ - 18 ks";"320 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"SMAŽENÝ SÝR 150 g";"260 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"J. J. HOVEZÍ GULÁŠ NA GUINNESSU 150 g";"280 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Fish and chips 200g";"335 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Prémiový steak z vysokého roštěnce „Rib Eye“ 250g";"550 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"BBQ vepřová žebra";"320 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Bangers and Mash 250g";"295 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Pastýřský koláč 350g";"320 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Kuřecí Fajitas 300g";"350 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"VEG Fajitas";"350 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Irská snídaně 350g";"350 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"VEG irská snídaně 350g";"350 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"J. ´s burger 200g - se slaninou, modrým sýrem a jalapenos";"310 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Cajun kuřecí burger 200g - se slaninou a sýrem";"310 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"VEG burger 200g - karbanátek ze špenátu a sladkých brambor, paprika, mozzarella";"310 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Caesar salát 300g - grilované kuřecí maso, irská slanina, krutony, parmezán";"250 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"VEG Caesar";"250 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Salát CAPRESE 300g";"250 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Sezónní salát 150g";"170 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Řecký salát 350g";"240 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Dezert týdne";"120 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Jablečný koláč 150g - se šlehačkou a vanilkovou zmrzlinou";"120 Kč"
https://www.firmy.cz/detail/13373711-j-j-murphy-s-irish-pub-praha-mala-strana.html;4.9;6;14.403346;50.087198;"Zmrzlinový pohár - 3 kopečky";"120 Kč"
https://www.firmy.cz/detail/13360648-hospudka-na-ruzku-frenstat-pod-radhostem.html;4;8;18.218516;49.545010;"Steak z vepřové krkovičky v pepřové omáčce, americké brambory s česnekem, obloha";"169 Kč"
https://www.firmy.cz/detail/13360648-hospudka-na-ruzku-frenstat-pod-radhostem.html;4;8;18.218516;49.545010;"Dančí hřbet na smetaně, houskový knedlík, brusinkový terč";"179 Kč"
https://www.firmy.cz/detail/13360648-hospudka-na-ruzku-frenstat-pod-radhostem.html;4;8;18.218516;49.545010;"Hovězí po Burgundsku s bramborovou kaší";"189 Kč"
https://www.firmy.cz/detail/13360648-hospudka-na-ruzku-frenstat-pod-radhostem.html;4;8;18.218516;49.545010;"Smažený hermelín, vařený brambor s máslem, tatarská omáčka, obloha";"169 Kč"
https://www.firmy.cz/detail/13110174-hospoda-u-kaplicky-grygov.html;3.7;5;17.310919;49.538052;;
https://www.firmy.cz/detail/13835060-restaurace-slunce-pilnikov.html;4.3;10;15.819061;50.532186;"0, 30l Bílá polévka s masem a zeleninou";"39 Kč"
https://www.firmy.cz/detail/13835060-restaurace-slunce-pilnikov.html;4.3;10;15.819061;50.532186;"0, 30l Zelňačka";"39 Kč"
https://www.firmy.cz/detail/13835060-restaurace-slunce-pilnikov.html;4.3;10;15.819061;50.532186;"150g Srnčí guláš ze zadní nohy s houskovými knedlíky";"149 Kč"
https://www.firmy.cz/detail/13835060-restaurace-slunce-pilnikov.html;4.3;10;15.819061;50.532186;"170g Řízek z vepřové pečeně s mačkanými bramborami a okurkou";"169 Kč"
https://www.firmy.cz/detail/13835060-restaurace-slunce-pilnikov.html;4.3;10;15.819061;50.532186;"150g Vepřová plec na paprice s houskovými knedlíky";"149 Kč"
https://www.firmy.cz/detail/13835060-restaurace-slunce-pilnikov.html;4.3;10;15.819061;50.532186;"150g Uzená plec s dušeným zelím a bramborovými špalky";"159 Kč"
https://www.firmy.cz/detail/13835060-restaurace-slunce-pilnikov.html;4.3;10;15.819061;50.532186;"300g Červené fazole s vepřovým masem a rozpečeným chlebem";"139 Kč"
https://www.firmy.cz/detail/13835060-restaurace-slunce-pilnikov.html;4.3;10;15.819061;50.532186;"300g Pečená husí čtvrtka s dušeným zelím a variací knedlíků";"269 Kč"
https://www.firmy.cz/detail/13835060-restaurace-slunce-pilnikov.html;4.3;10;15.819061;50.532186;"200g Naše škvarková pomazánka s chlebem";"69 Kč"
https://www.firmy.cz/detail/13835060-restaurace-slunce-pilnikov.html;4.3;10;15.819061;50.532186;"150g Naši utopenci s kmínovým chlebem";"69 Kč"
https://www.firmy.cz/detail/13139867-kejzlicka-hospudka-kejzlice.html;4.7;69;15.391795;49.589602;"0, 3l Gulášová";"45 Kč"
https://www.firmy.cz/detail/13139867-kejzlicka-hospudka-kejzlice.html;4.7;69;15.391795;49.589602;"0, 3l Bramborová";"45 Kč"
https://www.firmy.cz/detail/13139867-kejzlicka-hospudka-kejzlice.html;4.7;69;15.391795;49.589602;"0, 3l Hovězí vývar s masem a nudlemi";"45 Kč"
https://www.firmy.cz/detail/13139867-kejzlicka-hospudka-kejzlice.html;4.7;69;15.391795;49.589602;"150g Hovězí guláš, houskové knedlíky";"185 Kč"
https://www.firmy.cz/detail/13139867-kejzlicka-hospudka-kejzlice.html;4.7;69;15.391795;49.589602;"150g Hovězí guláš, kolínka";"185 Kč"
https://www.firmy.cz/detail/13139867-kejzlicka-hospudka-kejzlice.html;4.7;69;15.391795;49.589602;"150g Hovězí guláš, bramboráčky";"195 Kč"
https://www.firmy.cz/detail/13139867-kejzlicka-hospudka-kejzlice.html;4.7;69;15.391795;49.589602;"150g Hovězí nudličky na žampionech, houskové knedlíky";"185 Kč"
https://www.firmy.cz/detail/13139867-kejzlicka-hospudka-kejzlice.html;4.7;69;15.391795;49.589602;"150g Hovězí nudličky na žampionech, rýže / vařené brambory /";"185 Kč"
https://www.firmy.cz/detail/13139867-kejzlicka-hospudka-kejzlice.html;4.7;69;15.391795;49.589602;"150g Kuřecí stehenní plátek na paprice, těstoviny";"175 Kč"
https://www.firmy.cz/detail/13139867-kejzlicka-hospudka-kejzlice.html;4.7;69;15.391795;49.589602;"150g Kuřecí stehenní plátek na paprice, houskové knedlíky";"175 Kč"
https://www.firmy.cz/detail/13139867-kejzlicka-hospudka-kejzlice.html;4.7;69;15.391795;49.589602;"200g Pečené krůtí maso na česneku, bramborové knedlíky, špenát";"185 Kč"
https://www.firmy.cz/detail/13139867-kejzlicka-hospudka-kejzlice.html;4.7;69;15.391795;49.589602;"200g Pečené krůtí maso na česneku, houskové knedlíky, zelí";"185 Kč"
https://www.firmy.cz/detail/13139867-kejzlicka-hospudka-kejzlice.html;4.7;69;15.391795;49.589602;"400g Milánské špagety sypané sýrem";"165 Kč"
https://www.firmy.cz/detail/13139867-kejzlicka-hospudka-kejzlice.html;4.7;69;15.391795;49.589602;"150g Masová směs v bramborákové kapse sypaná nivou";"185 Kč"
https://www.firmy.cz/detail/13139867-kejzlicka-hospudka-kejzlice.html;4.7;69;15.391795;49.589602;"150g Smažené vepřové řízečky, vařené brambory, okurka";"175 Kč"
https://www.firmy.cz/detail/13325682-hospudka-na-hristi-ticha.html;None;None;18.224089;49.566964;;
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Koprová polévka s bramborem k menu";"10 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Dršťková polévka";"50 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Gordon blue s bramborovou kaší";"140 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Vepřový vrabec se zelím a houskovým knedlíkem";"140 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Řízečky z kuřecích prsou, kotlety nebo krkovice, brambory nebo domácí bramborový salát";"140 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Řízečky z kuřecích prsou, kotlety nebo krkovice, brambory nebo domácí bramborový salát - velká porce";"155 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Smažený sýr gouda nebo hermelín s bramborem a tatarskou omáčkou";"145 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Koprová polévka s bramborem k menu";"10 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Dršťková polévka";"50 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Gordon blue s bramborovou kaší";"140 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Vepřový vrabec se zelím a houskovým knedlíkem";"140 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Řízečky z kuřecích prsou, kotlety nebo krkovice, brambory nebo domácí bramborový salát";"140 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Řízečky z kuřecích prsou, kotlety nebo krkovice, brambory nebo domácí bramborový salát - velká porce";"155 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Smažený sýr gouda nebo hermelín s bramborem a tatarskou omáčkou";"145 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Koprová polévka s bramborem k menu";"10 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Dršťková polévka";"50 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Gordon blue s bramborovou kaší";"140 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Vepřový vrabec se zelím a houskovým knedlíkem";"140 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Řízečky z kuřecích prsou, kotlety nebo krkovice, brambory nebo domácí bramborový salát";"140 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Řízečky z kuřecích prsou, kotlety nebo krkovice, brambory nebo domácí bramborový salát - velká porce";"155 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Smažený sýr gouda nebo hermelín s bramborem a tatarskou omáčkou";"145 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Koprová polévka s bramborem k menu";"10 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Dršťková polévka";"50 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Gordon blue s bramborovou kaší";"140 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Vepřový vrabec se zelím a houskovým knedlíkem";"140 Kč"
https://www.firmy.cz/detail/12756092-palirenska-restaurace-boskovice-boskovice.html;4.2;6;16.663276;49.487482;"Řízečky z kuřecích prsou, kotlety nebo krkovice, brambory nebo domácí bramborový salát";"140 Kč"
