name;region;url;rating;number_of_reviews;latitude;longitude;menu_item;price
Sokolovna;Liberecký;https://www.firmy.cz/detail/13137016-sokolovna-plavy.html;4.5;5;50.701001;15.317562;None;None
Hospůdka Na Hřišti;Liberecký;https://www.firmy.cz/detail/13363224-hospudka-na-hristi-noviny-pod-ralskem.html;4.5;4;50.691345;14.752228;None;None
SH ČMS - Sbor dobrovolných hasičů Svojek;Liberecký;https://www.firmy.cz/detail/13149943-sh-cms-sbor-dobrovolnych-hasicu-svojek-svojek.html;None;None;50.553368;15.455762;None;None
Hostinec U Vlků;Liberecký;https://www.firmy.cz/detail/13919299-hostinec-u-vlku-zakupy.html;None;None;50.684917;14.647849;None;None
Hospoda u Telců;Liberecký;https://www.firmy.cz/detail/13118121-hospoda-u-telcu-vitkovice.html;4;49;50.685320;15.523912;None;None
Hospoda Pod Lípou;Liberecký;https://www.firmy.cz/detail/13067741-hospoda-pod-lipou-cernousy-ves.html;4.1;2;51.016806;15.029241;None;None
Hospůdka u Pikasa;Liberecký;https://www.firmy.cz/detail/13860206-hospudka-u-pikasa-frydlant.html;None;None;50.921378;15.076989;None;None
Hostinec U Hásků;Liberecký;https://www.firmy.cz/detail/13081104-hostinec-u-hasku-rokytnice-nad-jizerou-frantiskov.html;4.5;46;50.712769;15.475919;None;None
Restaurace Skleník;Liberecký;https://www.firmy.cz/detail/13119815-restaurace-sklenik-kamenicky-senov.html;3.5;1;50.787532;14.468789;None;None
Hospoda u Řepy;Liberecký;https://www.firmy.cz/detail/13664783-hospoda-u-repy-cvikov-lindava.html;4.2;6;50.748906;14.659814;None;None
Hospůdka Stodola;Liberecký;https://www.firmy.cz/detail/643007-hospudka-stodola-albrechtice-v-jizerskych-horach.html;None;None;50.760188;15.281333;None;None
Hospoda Bystrá nad Jizerou 14;Liberecký;https://www.firmy.cz/detail/13139906-hospoda-bystra-nad-jizerou-14-bystra-nad-jizerou.html;4.5;1;50.604687;15.401861;None;None
Lokálka;Liberecký;https://www.firmy.cz/detail/13391809-lokalka-hejnice.html;2.9;5;50.879432;15.184877;None;None
HOSPODA V JÍLOVÉM;Liberecký;https://www.firmy.cz/detail/13118948-hospoda-v-jilovem-jilove-u-drzkova.html;5;9;50.673661;15.291544;None;None
Pivnice ve Dvoře;Liberecký;https://www.firmy.cz/detail/13728672-pivnice-ve-dvore-frydlant.html;None;None;50.919206;15.082916;None;None
Klub U Bohouška;Liberecký;https://www.firmy.cz/detail/13381780-klub-u-bohouska-ceska-lipa.html;4.5;2;50.693273;14.554091;None;None
Hospoda U Dvou Kačerů;Liberecký;https://www.firmy.cz/detail/13641683-hospoda-u-dvou-kaceru-liberec-vi-rochlice.html;1.5;1;50.753522;15.063097;None;None
Hospůdka u Majkla;Liberecký;https://www.firmy.cz/detail/12923082-hospudka-u-majkla-sosnova.html;5;3;50.657778;14.533746;None;None
Rafanda klub Košťálov;Liberecký;https://www.firmy.cz/detail/13114552-rafanda-klub-kostalov-kostalov.html;None;None;50.573384;15.406662;None;None
Hospoda na Terase;Liberecký;https://www.firmy.cz/detail/13205953-hospoda-na-terase-koberovy-besedice.html;4.3;53;50.627382;15.210646;None;None
U Jelena;Liberecký;https://www.firmy.cz/detail/13123476-u-jelena-liberec-xiv-ruprechtice.html;3.8;5;50.780806;15.063650;None;None
Pihelská pivnice;Liberecký;https://www.firmy.cz/detail/13003609-pihelska-pivnice-novy-bor-pihel.html;4.7;5;50.725257;14.566025;None;None
Restaurace Sokolovna;Liberecký;https://www.firmy.cz/detail/2330944-restaurace-sokolovna-novy-bor.html;4.5;7;50.752913;14.552406;None;None
U Kalicha;Liberecký;https://www.firmy.cz/detail/13120260-u-kalicha-rychnov-u-jablonce-nad-nisou.html;4.9;9;50.682995;15.151367;None;None
Hostinec u Vohnoutů;Liberecký;https://www.firmy.cz/detail/13008297-hostinec-u-vohnoutu-visnova-predlance.html;4.4;5;50.969831;15.036405;None;None
Hospoda u Nádraží;Liberecký;https://www.firmy.cz/detail/13577448-hospoda-u-nadrazi-semily-podmoklice.html;4.4;12;50.603523;15.323150;None;None
Hostinec U Studničků;Liberecký;https://www.firmy.cz/detail/13126830-hostinec-u-studnicku-tatobity.html;4.6;24;50.573257;15.267553;None;None
Hostinec U Rudy;Liberecký;https://www.firmy.cz/detail/13262146-hostinec-u-rudy-koberovy-vrat.html;4.9;9;50.634040;15.229409;None;None
Hostinec V Zatáčce;Liberecký;https://www.firmy.cz/detail/13009293-hostinec-v-zatacce-turnov.html;4.6;3;50.584487;15.159129;None;None
Restaurace pod Ronovem;Liberecký;https://www.firmy.cz/detail/13000103-restaurace-pod-ronovem-blizevedly.html;4.3;27;50.610186;14.395894;None;None
Krušovická hospůdka;Liberecký;https://www.firmy.cz/detail/13022258-krusovicka-hospudka-novy-bor.html;4;1;50.757292;14.554723;None;None
U Šámalů;Liberecký;https://www.firmy.cz/detail/12858310-u-samalu-prosec-pod-jestedem.html;4.3;22;50.706018;15.032360;None;None
Tovaryšský vršek;Liberecký;https://www.firmy.cz/detail/13010694-tovaryssky-vrsek-liberec-i-stare-mesto.html;5;3;50.770174;15.056412;None;None
Hospoda Včelí úl;Liberecký;https://www.firmy.cz/detail/13362965-hospoda-vceli-ul-noviny-pod-ralskem.html;4.9;3;50.688825;14.762751;None;None
Hospoda u Adamců;Liberecký;https://www.firmy.cz/detail/13671182-hospoda-u-adamcu-detrichov.html;5;2;50.893561;15.037966;None;None
Hospůdka U Náhonu;Liberecký;https://www.firmy.cz/detail/13362202-hospudka-u-nahonu-liberec-xxx-vratislavice-nad-nisou.html;4.5;15;50.739077;15.102274;None;None
Hospoda U Ježáka;Liberecký;https://www.firmy.cz/detail/13522946-hospoda-u-jezaka-stvolinky-tanecek.html;4.8;4;50.660815;14.421249;None;None
Hostinec Lísky;Liberecký;https://www.firmy.cz/detail/13109655-hostinec-lisky-vselibice-lisky.html;4.9;20;50.619211;14.959954;None;None
Hospoda ve Vrších;Liberecký;https://www.firmy.cz/detail/2181449-hospoda-ve-vrsich-zasada.html;4.4;21;50.709848;15.273262;None;None
Jana's Bistro;Liberecký;https://www.firmy.cz/detail/13551046-jana-s-bistro-tanvald-sumburk-nad-desnou.html;3.6;8;50.742997;15.311770;None;None
Zelená hospůdka;Liberecký;https://www.firmy.cz/detail/13326863-zelena-hospudka-kamenicky-senov.html;4.7;6;50.788601;14.465823;None;None
Bar Švermova 91;Liberecký;https://www.firmy.cz/detail/13127091-bar-svermova-91-liberec-x-frantiskov.html;None;None;50.764619;15.041448;None;None
Občerstvení Koupaliště;Liberecký;https://www.firmy.cz/detail/13124889-obcerstveni-koupaliste-kravare.html;None;None;50.631039;14.388558;None;None
