name;region;url;rating;number_of_reviews;latitude;longitude;menu_item;price
Hospoda Na Spilce;Plzen;https://www.firmy.cz/detail/13370982-hospoda-na-spilce-plzen-vychodni-predmesti.html;4;147;49.747273;13.387824;None;None
Hospůdka U Šimánků;Plzen;https://www.firmy.cz/detail/13303415-hospudka-u-simanku-mecin.html;5;1;49.479099;13.405146;None;None
Restaurace Luženičky 1;Plzen;https://www.firmy.cz/detail/13137212-restaurace-luzenicky-1-luzenicky.html;None;None;49.459103;12.897995;None;None
Niagara Svojkovice;Plzen;https://www.firmy.cz/detail/13689266-niagara-svojkovice-svojkovice.html;3.7;4;49.758568;13.654207;None;None
Hospoda U Hřiště;Plzen;https://www.firmy.cz/detail/13110607-hospoda-u-hriste-vesela.html;None;None;49.696941;13.601888;None;None
Na Křižovatce;Plzen;https://www.firmy.cz/detail/13052880-na-krizovatce-kozlany.html;4.2;7;49.993314;13.535645;None;None
Mokrý Loket;Plzen;https://www.firmy.cz/detail/13140225-mokry-loket-plzen-severni-predmesti.html;4.6;6;49.767870;13.364519;None;None
Restart22;Plzen;https://www.firmy.cz/detail/13417994-restart22-plzen-jizni-predmesti.html;3.8;6;49.739947;13.377131;None;None
Hostinec U Trnků;Plzen;https://www.firmy.cz/detail/13120886-hostinec-u-trnku-nezdice.html;4.5;1;49.531110;13.315299;None;None
Hostinec U Potužáků;Plzen;https://www.firmy.cz/detail/2628155-hostinec-u-potuzaku-cihan.html;4.5;4;49.342512;13.426348;None;None
Hostinec Náměstí 33;Plzen;https://www.firmy.cz/detail/13114331-hostinec-namesti-33-janovice-nad-uhlavou.html;None;None;49.345119;13.216336;None;None
RAVEN PUB;Plzen;https://www.firmy.cz/detail/13152346-raven-pub-plzen-bolevec.html;4.9;21;49.769028;13.375842;None;None
Hostinec U Myšáka;Plzen;https://www.firmy.cz/detail/313386-hostinec-u-mysaka-plzen-bolevec.html;2.5;6;49.775571;13.377651;None;None
Hostinec Žilov;Plzen;https://www.firmy.cz/detail/13109189-hostinec-zilov-zilov.html;5;1;49.840610;13.313661;None;None
Hospoda Na Spilce;Plzen;https://www.firmy.cz/detail/13370982-hospoda-na-spilce-plzen-vychodni-predmesti.html;4;147;49.747273;13.387824;None;None
Bušovická hospoda;Plzen;https://www.firmy.cz/detail/13437048-busovicka-hospoda-busovice.html;3.6;8;49.795951;13.533401;None;None
Hospůdka Vranov;Plzen;https://www.firmy.cz/detail/13850651-hospudka-vranov-vranov.html;4.3;4;49.764531;13.039819;None;None
Hospoda Šlovice;Plzen;https://www.firmy.cz/detail/13832321-hospoda-slovice-dobrany-slovice.html;5;2;49.678634;13.348266;None;None
Hospůdka Zíchov;Plzen;https://www.firmy.cz/detail/12934468-hospudka-zichov-kolovec-zichov.html;5;3;49.486710;13.139549;None;None
Hostinec Srbice;Plzen;https://www.firmy.cz/detail/13185352-hostinec-srbice-srbice.html;None;None;49.509715;13.118270;None;None
Hospoda Neuměř;Plzen;https://www.firmy.cz/detail/13138581-hospoda-neumer-neumer.html;5;1;49.597968;13.063500;None;None
Hospůdka Na Fotbaláku;Plzen;https://www.firmy.cz/detail/13329571-hospudka-na-fotbalaku-dobrany.html;5;1;49.649269;13.284517;None;None
Hospůdka Bukovec;Plzen;https://www.firmy.cz/detail/13116909-hospudka-bukovec-bukovec.html;None;None;49.586206;12.994930;None;None
Hospoda Hřešihlavy;Plzen;https://www.firmy.cz/detail/13110820-hospoda-hresihlavy-kladruby-hresihlavy.html;5;3;49.929682;13.617843;None;None
Pivnice Bílá růže;Plzen;https://www.firmy.cz/detail/13150361-pivnice-bila-ruze-horazdovice.html;4.9;6;49.320257;13.700015;None;None
Bar Duha;Plzen;https://www.firmy.cz/detail/13538908-bar-duha-plzen-vychodni-predmesti.html;2.1;2;49.739310;13.392011;None;None
Zlatá husa;Plzen;https://www.firmy.cz/detail/12996994-zlata-husa-klatovy-iv.html;4.7;5;49.392057;13.295535;None;None
Hospůdka U Koně;Plzen;https://www.firmy.cz/detail/13504803-hospudka-u-kone-stod.html;4.2;2;49.636288;13.166364;None;None
U Mongola;Plzen;https://www.firmy.cz/detail/13890865-u-mongola-hradiste.html;4.5;1;49.963226;13.719128;None;None
Pivnice Na Mlýnské;Plzen;https://www.firmy.cz/detail/2553894-pivnice-na-mlynske-stankov-ii.html;4.1;2;49.550822;13.072224;None;None
Hospoda U Krmelce;Plzen;https://www.firmy.cz/detail/13551486-hospoda-u-krmelce-krasovice.html;5;2;49.872293;13.303994;None;None
Stanislav Marek;Plzen;https://www.firmy.cz/detail/13125440-stanislav-marek-tycek.html;None;None;49.868856;13.794491;None;None
Hospoda U Nás;Plzen;https://www.firmy.cz/detail/13119726-hospoda-u-nas-tisova.html;4.4;4;49.764063;12.716026;None;None
Hospoda Dlažov 2;Plzen;https://www.firmy.cz/detail/13141701-hospoda-dlazov-2-dlazov.html;None;None;49.364781;13.165939;None;None
Hospoda Líšina;Plzen;https://www.firmy.cz/detail/13586444-hospoda-lisina-lisina.html;None;None;49.603295;13.164039;None;None
Pijavice Pub;Plzen;https://www.firmy.cz/detail/13343624-pijavice-pub-kaznejov.html;4.7;7;49.890734;13.364754;None;None
Vlčická hospůdka;Plzen;https://www.firmy.cz/detail/13110896-vlcicka-hospudka-blovice-vlcice.html;5;3;49.567542;13.550932;None;None
Pivnice Prádelna;Plzen;https://www.firmy.cz/detail/13787096-pivnice-pradelna-plzen-doubravka.html;None;None;49.757039;13.422844;None;None
Hostinec Tatiná;Plzen;https://www.firmy.cz/detail/322753-hostinec-tatina-tatina.html;None;None;49.849515;13.301115;None;None
Hospoda Na Hřišti;Plzen;https://www.firmy.cz/detail/13143941-hospoda-na-hristi-kozojedy.html;None;None;49.933411;13.540694;None;None
Sokolka Radobyčice;Plzen;https://www.firmy.cz/detail/13451903-sokolka-radobycice-plzen.html;None;None;49.695466;13.396371;None;None
Hospůdka Apollo;Plzen;https://www.firmy.cz/detail/13334479-hospudka-apollo-druztova.html;None;None;49.795011;13.451616;None;None
Hospůdka Štěnovice;Plzen;https://www.firmy.cz/detail/13662122-hospudka-stenovice-stenovice.html;5;2;49.668916;13.392601;None;None
Hospoda U Tlusťocha;Plzen;https://www.firmy.cz/detail/13464281-hospoda-u-tlustocha-castkov.html;3.4;4;49.755707;12.673708;None;None
