url;rating;number_of_reviews;latitude;longitude;menu_item;price
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Smažená treska v pivním těstíčku batátové hranolky, hráškový krém;335 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Trhané kuřecí s máslovou omáčkou bramborovém chlebu s pastou s avokáda a sušený v tomatu, Caesar salátek;315 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Burger spravovák 150/300g v závorce bioagnus (uzavřít z volským okem, opečenou slaninou, čedarem, salátek s rajčaty, hranolky, zauzená majonéza;335 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Hovězí flank steak 300g mačkané brambory s jarní cibulkou, lanýžový demi glace;499 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Domácí pirohy s bramborami a kapustou, Lišky, pažitkový dip;289 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Listový salát s grilovaným kuřecím prsíčkem avokádo, sušená rajčata, pistácie, citrusový dresy;325 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Trhané saláty s kozím sýrem červená řepa, octový dresin s medem, ořechy a perníkem;285 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Dukátové buchtičky se šodó;169 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Tvarohový koláč z čerstvým ovocem a drobenkou;135 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Prazdroj světlý ležák 0, 3;59 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Prazdroj světlý ležák 0, 5;72 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Velkopopovický kozel tmavý výčepní 0, 3;54 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Velkopopovický kozel tmavý výčepní 0, 5;66 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Speciál z Prazdroje 0. 4l;75 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Birell ovocný nealkoholické 0, 3/0, 5;55 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Birell nealkoholický lahvové světlý lomeno polotmavý 0, 33;55 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Frisco-sider 0, 33;79 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Rozlévané víno bílé Pinot Grigio/ červené Merlot, 0, 15/ 0, 5;79 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Rozlévané víno bílé Grüner Veltliner / červené Primitivo, 0, 15/ 0, 5;95 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Rozlévané prosecco 0, 15;95 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Žufánek Hruškovice z dubového sudu 0, 02;82 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Tatranský čaj 52% 0, 02;52 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Fasbind švýcarská hruškovice/jablko 0, 02;92 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Bartida slivovice/ meruňkovice/ Hruškovice Williams 0, 02;57 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Baron Hildebrand z zralá hruška/malina 0. 02;65 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Božkov republika rezerva 0, 02;47 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Božkov republika exlusive;42 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Božkov originál 0, 02;32 Kč"
